# Constructed from biom file
#OTU ID	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B5060	taxonomy
ASV_7273	0.0	6.0	16.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	3.0	25.0	0.0	0.0	0.0	11.0	0.0	5.0	8.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium
ASV_2076	0.0	0.0	5.0	5.0	0.0	4.0	0.0	5.0	34.0	6.0	27.0	17.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	18.0	4.0	19.0	0.0	48.0	11.0	63.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	4.0	51.0	0.0	0.0	5.0	8.0	0.0	0.0	42.0	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_bacterium
ASV_6362	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	4.0	5.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	6.0	4.0	0.0	3.0	6.0	0.0	15.0	14.0	3.0	0.0	7.0	10.0	d__Bacteria; p__Planctomycetota; c__Pla4_lineage; o__Pla4_lineage; f__Pla4_lineage; g__Pla4_lineage; s__uncultured_bacterium
ASV_7660	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	26.0	4.0	0.0	23.0	0.0	0.0	0.0	10.0	9.0	0.0	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__uncultured; s__uncultured_Planctomycetaceae
ASV_3575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	8.0	0.0	4.0	62.0	0.0	45.0	43.0	11.0	0.0	7.0	27.0	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_soil
ASV_2400	16.0	5.0	14.0	7.0	23.0	0.0	0.0	0.0	3.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	10.0	6.0	0.0	90.0	17.0	5.0	0.0	14.0	2.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	23.0	23.0	4.0	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Subgroup_9; f__Subgroup_9; g__Subgroup_9; s__uncultured_bacterium
ASV_2442	8.0	101.0	43.0	22.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	24.0	28.0	12.0	7.0	20.0	21.0	0.0	5.0	2.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Spirochaeta; s__uncultured_Spirochaetes
ASV_4723	10.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	30.0	8.0	2.0	0.0	5.0	0.0	4.0	3.0	10.0	5.0	0.0	4.0	10.0	20.0	3.0	2.0	2.0	2.0	27.0	8.0	2.0	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Yanofskybacteria; f__Candidatus_Yanofskybacteria; g__Candidatus_Yanofskybacteria; s__uncultured_organism
ASV_1441	0.0	0.0	0.0	0.0	0.0	31.0	0.0	46.0	17.0	0.0	24.0	7.0	0.0	0.0	14.0	14.0	0.0	0.0	0.0	0.0	32.0	31.0	213.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_Spirochaetales
ASV_6838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	13.0	0.0	11.0	27.0	25.0	0.0	13.0	8.0	0.0	2.0	4.0	0.0	d__Bacteria; p__LCP-89; c__LCP-89; o__LCP-89; f__LCP-89; g__LCP-89; s__Calditrichaeota_bacterium
ASV_4893	0.0	0.0	0.0	0.0	0.0	21.0	2.0	5.0	4.0	4.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	11.0	47.0	0.0	4.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	11.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__Dehalococcoidales; f__uncultured; g__uncultured; s__uncultured_bacterium
ASV_2877	4.0	13.0	7.0	10.0	4.0	0.0	0.0	0.0	0.0	6.0	2.0	3.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	9.0	0.0	5.0	0.0	15.0	15.0	0.0	3.0	6.0	20.0	12.0	0.0	0.0	9.0	0.0	0.0	0.0	26.0	12.0	27.0	22.0	0.0	9.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia
ASV_5568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	107.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_baumannii
ASV_1967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	21.0	165.0	199.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__MBNT15; c__MBNT15; o__MBNT15; f__MBNT15; g__MBNT15; s__uncultured_Syntrophaceae
ASV_5790	23.0	10.0	11.0	2.0	3.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	3.0	2.0	0.0	4.0	2.0	0.0	0.0	12.0	0.0	3.0	14.0	2.0	0.0	0.0	7.0	13.0	0.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2; s__uncultured_bacterium
ASV_6069	0.0	0.0	0.0	0.0	0.0	8.0	9.0	6.0	0.0	8.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	9.0	0.0	13.0	2.0	0.0	2.0	2.0	8.0	11.0	0.0	0.0	4.0	2.0	4.0	0.0	0.0	2.0	3.0	0.0	7.0	7.0	0.0	2.0	0.0	0.0	0.0	4.0	2.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidales; g__Bacteroidales; s__uncultured_bacterium
ASV_2241	0.0	0.0	0.0	0.0	0.0	5.0	0.0	6.0	48.0	2.0	14.0	40.0	0.0	14.0	13.0	4.0	0.0	0.0	0.0	0.0	48.0	38.0	28.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	5.0	32.0	0.0	19.0	24.0	4.0	0.0	0.0	3.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__uncultured; s__uncultured_Chloroflexi
ASV_6070	0.0	0.0	0.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	3.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	7.0	22.0	0.0	8.0	25.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Armatimonadota; c__DG-56; o__DG-56; f__DG-56; g__DG-56; s__uncultured_bacterium
ASV_6126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__t0.6.f; f__t0.6.f; g__t0.6.f; s__uncultured_Chloroflexi
ASV_124	8.0	110.0	494.0	1969.0	14.0	35.0	2.0	6.0	0.0	3.0	0.0	2.0	0.0	28.0	120.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	592.0	0.0	14.0	7.0	14.0	7.0	0.0	0.0	0.0	2.0	15.0	171.0	176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas
ASV_3119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	32.0	36.0	4.0	57.0	93.0	16.0	0.0	0.0	0.0	0.0	0.0	12.0	4.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__uncultured; s__uncultured_bacterium
ASV_1467	29.0	2.0	4.0	3.0	29.0	0.0	0.0	0.0	0.0	40.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	4.0	4.0	6.0	83.0	9.0	0.0	0.0	14.0	0.0	0.0	0.0	2.0	4.0	12.0	4.0	12.0	14.0	76.0	21.0	10.0	0.0	44.0	61.0	16.0	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured; s__uncultured_bacterium
ASV_553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	182.0	61.0	0.0	33.0	458.0	0.0	153.0	145.0	7.0	0.0	27.0	80.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__CCD24; f__CCD24; g__CCD24
ASV_2979	0.0	0.0	0.0	0.0	0.0	7.0	15.0	26.0	0.0	8.0	12.0	5.0	0.0	7.0	18.0	4.0	0.0	0.0	0.0	0.0	14.0	13.0	81.0	0.0	0.0	6.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	10.0	d__Bacteria; p__Armatimonadota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_bacterium
ASV_4030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	5.0	3.0	31.0	94.0	16.0	4.0	0.0	0.0	0.0	6.0	13.0	3.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Subgroup_2; f__Subgroup_2; g__Subgroup_2
ASV_3510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	232.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Curvibacter
ASV_2008	14.0	51.0	8.0	11.0	3.0	0.0	0.0	0.0	0.0	2.0	3.0	21.0	84.0	8.0	12.0	0.0	16.0	0.0	8.0	0.0	0.0	2.0	14.0	51.0	3.0	3.0	10.0	0.0	3.0	11.0	2.0	18.0	11.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Desulfobacterota; c__Syntrophobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__uncultured; s__uncultured_bacterium
ASV_5680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	7.0	0.0	25.0	40.0	33.0	0.0	7.0	21.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__Dehalococcoidales; f__uncultured; g__uncultured; s__uncultured_bacterium
ASV_5865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	16.0	6.0	0.0	13.0	36.0	35.0	0.0	9.0	0.0	0.0	0.0	9.0	3.0	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota; s__uncultured_bacterium
ASV_2985	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	61.0	17.0	10.0	0.0	7.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	42.0	42.0	6.0	d__Bacteria; p__Acidobacteriota; c__Subgroup_18; o__Subgroup_18; f__Subgroup_18; g__Subgroup_18
ASV_2122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	241.0	31.0	0.0	3.0	13.0	d__Bacteria; p__Bacteroidota; c__Kryptonia; o__Kryptoniales; f__BSV26; g__BSV26; s__uncultured_prokaryote
ASV_5997	0.0	0.0	0.0	0.0	0.0	2.0	12.0	5.0	28.0	0.0	13.0	7.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	15.0	22.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Sandaracinaceae; g__uncultured; s__uncultured_prokaryote
ASV_2794	0.0	0.0	0.0	0.0	0.0	22.0	5.0	6.0	12.0	16.0	23.0	20.0	0.0	7.0	2.0	9.0	0.0	0.0	0.0	0.0	13.0	15.0	46.0	0.0	5.0	10.0	17.0	0.0	0.0	5.0	9.0	0.0	16.0	4.0	26.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__AB-539-J10; g__AB-539-J10; s__uncultured_bacterium
ASV_3164	5.0	17.0	12.0	7.0	0.0	15.0	0.0	0.0	7.0	0.0	5.0	8.0	0.0	10.0	0.0	0.0	7.0	40.0	11.0	0.0	3.0	0.0	9.0	0.0	0.0	16.0	0.0	0.0	0.0	5.0	42.0	0.0	0.0	14.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485
ASV_1930	8.0	11.0	25.0	7.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	6.0	7.0	4.0	42.0	30.0	3.0	0.0	6.0	2.0	6.0	0.0	0.0	0.0	0.0	11.0	4.0	15.0	72.0	4.0	0.0	0.0	44.0	37.0	5.0	d__Bacteria; p__NB1-j; c__NB1-j; o__NB1-j; f__NB1-j; g__NB1-j
ASV_4446	34.0	0.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	5.0	0.0	3.0	20.0	16.0	2.0	0.0	12.0	0.0	12.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	9.0	9.0	0.0	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Subgroup_17; f__Subgroup_17; g__Subgroup_17; s__uncultured_Acidobacteria
ASV_1879	5.0	28.0	27.0	30.0	3.0	62.0	0.0	25.0	8.0	2.0	2.0	22.0	40.0	24.0	4.0	0.0	30.0	0.0	2.0	0.0	0.0	0.0	9.0	0.0	2.0	20.0	8.0	3.0	2.0	4.0	24.0	5.0	12.0	23.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfosarcinaceae; g__Sva0081_sediment_group; s__uncultured_Desulfobacteraceae
ASV_3602	0.0	0.0	0.0	0.0	0.0	3.0	0.0	8.0	7.0	10.0	5.0	13.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	28.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	16.0	0.0	2.0	0.0	23.0	0.0	5.0	10.0	0.0	0.0	17.0	0.0	14.0	26.0	16.0	0.0	0.0	10.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium
ASV_811	0.0	0.0	2.0	9.0	2.0	32.0	25.0	42.0	24.0	30.0	81.0	32.0	0.0	12.0	11.0	11.0	0.0	0.0	0.0	0.0	57.0	62.0	230.0	0.0	0.0	15.0	23.0	0.0	0.0	5.0	9.0	0.0	15.0	25.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	12.0	32.0	0.0	0.0	9.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__FW22; f__FW22; g__FW22; s__uncultured_bacterium
ASV_6043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	11.0	0.0	0.0	84.0	13.0	3.0	4.0	0.0	0.0	0.0	0.0	3.0	2.0	d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Thermoanaerobaculales; f__Thermoanaerobaculaceae; g__Subgroup_10; s__uncultured_prokaryote
ASV_5915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	27.0	4.0	0.0	0.0	0.0	7.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	5.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium
ASV_7592	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	25.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Sulfurifustis; s__uncultured_proteobacterium
ASV_4117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	2.0	0.0	68.0	81.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__S-BQ2-57_soil_group; f__S-BQ2-57_soil_group; g__S-BQ2-57_soil_group; s__uncultured_bacterium
ASV_342	41.0	72.0	87.0	26.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	106.0	16.0	32.0	47.0	291.0	111.0	0.0	105.0	145.0	78.0	43.0	0.0	0.0	30.0	0.0	17.0	137.0	0.0	63.0	0.0	0.0	0.0	44.0	31.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Acidiferrobacterales; f__Acidiferrobacteraceae; g__Sulfurifustis; s__uncultured_proteobacterium
ASV_6430	5.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	13.0	5.0	7.0	2.0	4.0	2.0	0.0	11.0	0.0	2.0	0.0	4.0	6.0	47.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__PLTA13; f__PLTA13; g__PLTA13; s__uncultured_bacterium
ASV_1831	0.0	0.0	0.0	0.0	0.0	22.0	2.0	15.0	0.0	6.0	13.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	84.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	19.0	0.0	0.0	4.0	253.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Anaerolineae; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Chloroflexi
ASV_4780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	8.0	0.0	9.0	7.0	6.0	0.0	0.0	32.0	0.0	0.0	41.0	0.0	0.0	0.0	18.0	9.0	0.0	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__BD2-11_terrestrial_group; f__BD2-11_terrestrial_group; g__BD2-11_terrestrial_group; s__uncultured_Gemmatimonadetes
ASV_7428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_soli
ASV_6036	0.0	0.0	0.0	0.0	0.0	4.0	7.0	24.0	2.0	0.0	6.0	7.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	13.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__WS2; c__WS2; o__WS2; f__WS2; g__WS2; s__uncultured_microorganism
ASV_4703	0.0	5.0	0.0	3.0	0.0	7.0	0.0	0.0	4.0	0.0	6.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	8.0	4.0	10.0	0.0	18.0	5.0	0.0	5.0	14.0	0.0	17.0	12.0	10.0	0.0	5.0	16.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__Dehalococcoidales; f__uncultured; g__uncultured; s__uncultured_bacterium
ASV_5564	0.0	0.0	0.0	0.0	0.0	4.0	5.0	14.0	0.0	4.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	18.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	d__Bacteria; p__Armatimonadota; c__DG-56; o__DG-56; f__DG-56; g__DG-56; s__uncultured_bacterium
