# Constructed from biom file
#OTU ID	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B515	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B3040	S7B5060	taxonomy
ASV_6571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	103.0	15.0	0.0	38.0	15.0	0.0	14.0	6.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__KF-JG30-B3; g__KF-JG30-B3; s__uncultured_bacterium
ASV_7046	0.0	0.0	0.0	0.0	6.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	4.0	7.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	108.0	50.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga
ASV_5304	0.0	8.0	0.0	0.0	0.0	5.0	0.0	9.0	0.0	6.0	7.0	0.0	0.0	0.0	0.0	10.0	0.0	4.0	18.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0	27.0	0.0	5.0	29.0	149.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Bacteroidota; c__SJA-28; o__SJA-28; f__SJA-28; g__SJA-28; s__uncultured_bacterium
ASV_1909	143.0	40.0	26.0	11.0	35.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	18.0	7.0	8.0	24.0	34.0	28.0	0.0	44.0	31.0	20.0	5.0	18.0	22.0	0.0	6.0	6.0	0.0	56.0	13.0	4.0	0.0	60.0	79.0	45.0	6.0	d__Bacteria; p__Chloroflexi; c__KD4-96; o__KD4-96; f__KD4-96; g__KD4-96; s__uncultured_bacterium
ASV_11	976.0	940.0	640.0	783.0	2473.0	1393.0	1326.0	944.0	936.0	1516.0	1692.0	782.0	1097.0	929.0	1185.0	962.0	1546.0	1246.0	864.0	1041.0	1478.0	1745.0	954.0	3920.0	1198.0	686.0	1140.0	854.0	2163.0	1699.0	1775.0	624.0	1789.0	1219.0	1539.0	1374.0	1139.0	1012.0	1683.0	2359.0	1633.0	1396.0	1196.0	763.0	1127.0	321.0	986.0	1106.0	1765.0	1397.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__unidentified
ASV_2733	64.0	52.0	7.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	134.0	26.0	29.0	12.0	50.0	51.0	0.0	29.0	30.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Methylomirabilales; f__Methylomirabilaceae; g__Z114MB74; s__uncultured_bacterium
ASV_793	22.0	537.0	76.0	69.0	8.0	39.0	4.0	23.0	35.0	0.0	8.0	18.0	0.0	31.0	104.0	23.0	5.0	11.0	11.0	0.0	0.0	0.0	3.0	0.0	0.0	7.0	26.0	68.0	0.0	0.0	0.0	45.0	0.0	31.0	72.0	99.0	4.0	5.0	5.0	0.0	0.0	10.0	11.0	98.0	129.0	5.0	13.0	37.0	43.0	51.0	d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae
ASV_6246	0.0	0.0	0.0	0.0	0.0	8.0	116.0	25.0	22.0	9.0	6.0	25.0	0.0	0.0	16.0	15.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__JG30-KF-CM66; o__JG30-KF-CM66; f__JG30-KF-CM66; g__JG30-KF-CM66; s__uncultured_bacterium
ASV_7043	0.0	0.0	0.0	0.0	0.0	17.0	5.0	5.0	20.0	13.0	14.0	7.0	0.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	3.0	15.0	0.0	0.0	6.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	12.0	0.0	0.0	0.0	21.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium
ASV_6250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	3.0	26.0	3.0	71.0	0.0	0.0	0.0	94.0	39.0	8.0	2.0	d__Bacteria; p__Sumerlaeota; c__Sumerlaeia; o__Sumerlaeales; f__Sumerlaeaceae; g__Sumerlaea; s__uncultured_bacterium
ASV_401	0.0	137.0	10.0	34.0	0.0	139.0	24.0	43.0	228.0	53.0	136.0	155.0	156.0	167.0	71.0	95.0	9.0	0.0	0.0	0.0	305.0	263.0	128.0	110.0	9.0	166.0	125.0	82.0	0.0	0.0	18.0	59.0	0.0	67.0	105.0	41.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	14.0	51.0	0.0	0.0	4.0	33.0	d__Bacteria; p__Calditrichota; c__Calditrichia; o__Calditrichales; f__Calditrichaceae; g__Calditrichaceae; s__uncultured_prokaryote
ASV_4482	129.0	10.0	11.0	3.0	34.0	0.0	0.0	0.0	0.0	34.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	9.0	3.0	7.0	0.0	8.0	10.0	0.0	3.0	30.0	37.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured
ASV_5505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	79.0	0.0	7.0	0.0	8.0	0.0	4.0	0.0	0.0	0.0	0.0	9.0	16.0	4.0	0.0	0.0	0.0	0.0	4.0	0.0	53.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__metagenome
ASV_4195	0.0	3.0	7.0	18.0	0.0	5.0	0.0	18.0	11.0	12.0	5.0	5.0	0.0	0.0	2.0	7.0	3.0	2.0	3.0	0.0	25.0	6.0	4.0	19.0	0.0	16.0	28.0	72.0	0.0	0.0	3.0	8.0	0.0	5.0	43.0	12.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	12.0	4.0	0.0	0.0	3.0	23.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__GIF9; g__GIF9; s__uncultured_bacterium
ASV_3633	0.0	0.0	0.0	0.0	0.0	97.0	7.0	34.0	14.0	17.0	14.0	49.0	0.0	92.0	14.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	15.0	14.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured; s__uncultured_Nitrospirae
ASV_1798	0.0	0.0	0.0	0.0	0.0	47.0	34.0	43.0	6.0	8.0	59.0	16.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	96.0	64.0	39.0	17.0	0.0	2.0	18.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	34.0	0.0	17.0	58.0	0.0	18.0	131.0	36.0	0.0	0.0	42.0	41.0	d__Bacteria; p__Actinobacteriota; c__MB-A2-108; o__MB-A2-108; f__MB-A2-108; g__MB-A2-108
ASV_3943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	6.0	12.0	21.0	0.0	0.0	6.0	11.0	18.0	0.0	11.0	48.0	31.0	16.0	16.0	8.0	40.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF3; f__GIF3; g__GIF3; s__uncultured_bacterium
ASV_6889	113.0	28.0	10.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	5.0	12.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__JG36-GS-52; f__JG36-GS-52; g__JG36-GS-52; s__uncultured_bacterium
ASV_4230	0.0	4.0	8.0	11.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	14.0	11.0	6.0	4.0	7.0	21.0	0.0	22.0	8.0	12.0	0.0	26.0	25.0	0.0	9.0	30.0	5.0	21.0	15.0	11.0	0.0	17.0	32.0	21.0	6.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485; s__uncultured_delta
ASV_113	0.0	0.0	0.0	0.0	0.0	357.0	128.0	519.0	60.0	34.0	210.0	3.0	0.0	28.0	13.0	73.0	5.0	100.0	432.0	458.0	1412.0	84.0	244.0	1340.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	56.0	0.0	9.0	56.0	2556.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_Caldithrix
ASV_6860	0.0	0.0	0.0	0.0	0.0	0.0	25.0	5.0	7.0	2.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	31.0	47.0	8.0	16.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Sumerlaeota; c__Sumerlaeia; o__Sumerlaeales; f__Sumerlaeaceae; g__Sumerlaea; s__uncultured_soil
ASV_670	115.0	41.0	28.0	16.0	52.0	4.0	0.0	7.0	0.0	0.0	0.0	0.0	31.0	14.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	115.0	12.0	24.0	27.0	31.0	21.0	9.0	0.0	69.0	23.0	63.0	7.0	16.0	0.0	0.0	0.0	0.0	0.0	836.0	9.0	11.0	15.0	211.0	181.0	36.0	20.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__SC-I-84; g__SC-I-84; s__uncultured_soil
ASV_3134	0.0	0.0	0.0	0.0	7.0	7.0	0.0	5.0	2.0	0.0	4.0	5.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	27.0	20.0	5.0	0.0	0.0	2.0	0.0	0.0	4.0	3.0	2.0	24.0	54.0	28.0	21.0	46.0	27.0	0.0	63.0	98.0	0.0	0.0	10.0	29.0	15.0	d__Bacteria; p__Desulfobacterota; c__Desulfobaccia; o__Desulfobaccales; f__Desulfobaccaceae; g__Desulfobacca; s__uncultured_bacterium
ASV_5357	0.0	0.0	0.0	0.0	0.0	15.0	0.0	7.0	16.0	9.0	7.0	0.0	0.0	16.0	24.0	45.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	28.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__S085; f__S085; g__S085; s__uncultured_bacterium
ASV_495	0.0	0.0	0.0	0.0	44.0	8.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	0.0	0.0	0.0	194.0	72.0	40.0	0.0	4.0	9.0	0.0	0.0	44.0	19.0	5.0	5.0	329.0	183.0	3.0	33.0	76.0	0.0	461.0	348.0	50.0	0.0	175.0	379.0	104.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__RBG-13-46-9; f__RBG-13-46-9; g__RBG-13-46-9; s__Chloroflexi_bacterium
ASV_3485	3.0	0.0	0.0	2.0	11.0	3.0	8.0	5.0	6.0	12.0	4.0	0.0	10.0	15.0	89.0	0.0	6.0	7.0	5.0	2.0	8.0	3.0	0.0	29.0	6.0	0.0	2.0	16.0	16.0	5.0	8.0	4.0	10.0	8.0	40.0	35.0	11.0	0.0	8.0	12.0	7.0	12.0	5.0	11.0	5.0	0.0	0.0	7.0	13.0	3.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella
ASV_2546	0.0	12.0	28.0	0.0	0.0	22.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	11.0	24.0	0.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	33.0	315.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas
ASV_5436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	64.0	24.0	0.0	8.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__GIF9; f__AB-539-J10; g__SCGC-AB-539-J10; s__uncultured_bacterium
ASV_3986	0.0	27.0	21.0	20.0	16.0	9.0	0.0	9.0	7.0	0.0	15.0	8.0	0.0	22.0	5.0	6.0	26.0	0.0	3.0	0.0	16.0	5.0	5.0	26.0	0.0	17.0	36.0	17.0	0.0	3.0	15.0	5.0	0.0	5.0	23.0	8.0	0.0	2.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	d__Bacteria; p__Armatimonadota; c__DG-56; o__DG-56; f__DG-56; g__DG-56; s__uncultured_bacterium
ASV_4972	4.0	5.0	7.0	4.0	7.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	11.0	0.0	0.0	24.0	0.0	0.0	18.0	84.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
ASV_5846	0.0	5.0	12.0	21.0	0.0	6.0	4.0	27.0	0.0	0.0	4.0	0.0	4.0	5.0	3.0	10.0	10.0	17.0	14.0	0.0	23.0	0.0	5.0	17.0	0.0	0.0	24.0	22.0	0.0	0.0	0.0	0.0	0.0	2.0	14.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	15.0	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured
ASV_4382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	3.0	0.0	65.0	8.0	0.0	87.0	0.0	0.0	0.0	103.0	68.0	20.0	5.0	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__Ignavibacteriaceae; g__Ignavibacterium; s__uncultured_bacterium
ASV_5891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	26.0	0.0	0.0	135.0	0.0	0.0	32.0	0.0	0.0	0.0	33.0	8.0	9.0	5.0	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured
ASV_2027	0.0	0.0	0.0	0.0	0.0	14.0	14.0	34.0	16.0	11.0	18.0	9.0	0.0	12.0	16.0	16.0	10.0	15.0	10.0	13.0	50.0	47.0	40.0	159.0	0.0	6.0	66.0	72.0	0.0	0.0	5.0	8.0	0.0	14.0	17.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Zixibacteria; c__Zixibacteria; o__Zixibacteria; f__Zixibacteria; g__Zixibacteria; s__uncultured_Caldithrix
ASV_4814	78.0	7.0	2.0	9.0	21.0	0.0	0.0	0.0	0.0	11.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	2.0	2.0	13.0	9.0	14.0	0.0	0.0	55.0	15.0	17.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22; s__uncultured_Acidobacteria
ASV_6886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	10.0	8.0	0.0	0.0	7.0	0.0	0.0	0.0	5.0	0.0	0.0	8.0	7.0	8.0	0.0	5.0	17.0	6.0	40.0	18.0	0.0	15.0	37.0	31.0	0.0	d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__Desulfarculaceae_bacterium
ASV_3729	14.0	36.0	4.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	124.0	22.0	13.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	3.0	4.0	115.0	13.0	7.0	0.0	3.0	3.0	9.0	11.0	3.0	3.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Nitrospirota; c__Thermodesulfovibrionia; o__uncultured; f__uncultured; g__uncultured
ASV_5990	0.0	0.0	0.0	0.0	0.0	13.0	15.0	30.0	20.0	0.0	15.0	17.0	0.0	24.0	7.0	0.0	0.0	0.0	0.0	0.0	19.0	9.0	14.0	44.0	0.0	0.0	5.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Actinobacteriota; c__WCHB1-81; o__WCHB1-81; f__WCHB1-81; g__WCHB1-81; s__uncultured_bacterium
ASV_2323	11.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	4.0	5.0	4.0	3.0	0.0	0.0	0.0	8.0	0.0	97.0	76.0	6.0	7.0	45.0	0.0	142.0	5.0	9.0	0.0	138.0	83.0	16.0	7.0	d__Bacteria; p__Latescibacterota; c__Latescibacterota; o__Latescibacterota; f__Latescibacterota; g__Latescibacterota
ASV_279	0.0	0.0	0.0	0.0	0.0	10.0	720.0	680.0	3.0	6.0	41.0	0.0	0.0	0.0	4.0	4.0	0.0	204.0	559.0	116.0	46.0	207.0	31.0	1413.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d__Bacteria; p__Chloroflexi; c__Dehalococcoidia; o__t0.6.f; f__t0.6.f; g__t0.6.f; s__uncultured_bacterium
ASV_5166	0.0	0.0	0.0	0.0	0.0	29.0	8.0	9.0	13.0	6.0	18.0	18.0	0.0	11.0	14.0	9.0	0.0	0.0	0.0	0.0	19.0	14.0	12.0	26.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	0.0	0.0	17.0	0.0	22.0	30.0	11.0	0.0	0.0	0.0	4.0	d__Bacteria; p__Desulfobacterota; c__Desulfomonilia; o__Desulfomonilales; f__Desulfomonilaceae; g__Desulfomonile
ASV_163	97.0	105.0	59.0	87.0	282.0	84.0	136.0	73.0	75.0	146.0	221.0	59.0	121.0	87.0	89.0	98.0	158.0	137.0	81.0	119.0	129.0	154.0	72.0	310.0	130.0	67.0	107.0	88.0	307.0	156.0	183.0	79.0	209.0	98.0	104.0	94.0	151.0	65.0	130.0	224.0	153.0	120.0	99.0	74.0	110.0	30.0	83.0	93.0	164.0	155.0	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Selenomonadaceae; g__Pectinatus; s__Pectinatus_cerevisiiphilus
ASV_7094	0.0	7.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	11.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	8.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	12.0	0.0	3.0	43.0	48.0	18.0	6.0	0.0	0.0	11.0	16.0	11.0	4.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Lentimicrobiaceae; g__Lentimicrobiaceae
ASV_411	15.0	102.0	45.0	97.0	67.0	17.0	2.0	5.0	5.0	4.0	4.0	16.0	58.0	7.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	109.0	94.0	75.0	43.0	9.0	22.0	83.0	0.0	69.0	42.0	12.0	3.0	149.0	151.0	95.0	113.0	252.0	47.0	206.0	200.0	150.0	33.0	73.0	183.0	236.0	119.0	d__Bacteria; p__Sva0485; c__Sva0485; o__Sva0485; f__Sva0485; g__Sva0485
ASV_2598	2.0	6.0	16.0	26.0	13.0	19.0	0.0	7.0	6.0	6.0	4.0	11.0	0.0	26.0	8.0	35.0	17.0	0.0	8.0	0.0	8.0	2.0	0.0	14.0	2.0	11.0	47.0	9.0	0.0	5.0	17.0	22.0	7.0	14.0	30.0	0.0	0.0	28.0	51.0	0.0	6.0	6.0	0.0	28.0	52.0	10.0	0.0	18.0	13.0	21.0	d__Bacteria; p__10bav-F6; c__10bav-F6; o__10bav-F6; f__10bav-F6; g__10bav-F6; s__uncultured_bacterium
ASV_6143	0.0	0.0	0.0	0.0	0.0	0.0	16.0	11.0	21.0	4.0	15.0	9.0	0.0	0.0	8.0	3.0	0.0	0.0	0.0	0.0	23.0	32.0	11.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__uncultured; f__uncultured; g__uncultured; s__uncultured_archaeon
ASV_2146	15.0	13.0	5.0	5.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	5.0	0.0	5.0	13.0	16.0	26.0	0.0	72.0	18.0	13.0	5.0	76.0	23.0	0.0	43.0	25.0	16.0	176.0	14.0	0.0	0.0	32.0	66.0	7.0	0.0	d__Bacteria; p__Desulfobacterota; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__uncultured_delta
ASV_2545	16.0	5.0	0.0	0.0	32.0	0.0	0.0	0.0	3.0	15.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	3.0	0.0	10.0	88.0	4.0	3.0	0.0	37.0	19.0	44.0	0.0	29.0	0.0	0.0	35.0	0.0	4.0	39.0	4.0	0.0	0.0	107.0	56.0	26.0	9.0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__37-13; g__37-13; s__uncultured_bacterium
ASV_7140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	47.0	4.0	21.0	20.0	8.0	0.0	3.0	26.0	4.0	8.0	20.0	26.0	6.0	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae
ASV_201	91.0	50.0	41.0	42.0	173.0	60.0	96.0	74.0	30.0	147.0	139.0	53.0	65.0	85.0	96.0	65.0	154.0	120.0	71.0	29.0	95.0	513.0	68.0	256.0	90.0	58.0	106.0	81.0	208.0	126.0	152.0	36.0	120.0	48.0	83.0	69.0	126.0	55.0	108.0	213.0	129.0	99.0	122.0	42.0	120.0	24.0	69.0	81.0	135.0	170.0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Entomoplasmatales; f__Entomoplasmataceae; g__Entomoplasma; s__Entomoplasma_somnilux
