#OTU ID	description	S1A015	S1A1530	S1A3050	S1A5075	S1B07	S1B2230	S1B3040	S1B6575	S2A1727	S2A3545	S2A5060	S2A515	S2B07	S2B1522	S2B3040	S2B5565	S3A07	S3A1522	S3A3040	S3A6070	S3B2030	S3B3545	S3B515	S3B6070	S4B07	S4B1522	S4B3040	S4B5565	S5A07	S5A1522	S5A3040	S5A5565	S5B07	S5B1522	S5B3040	S5B5060	S6A07	S6A1522	S6A3040	S6B07	S6B1522	S6B3040	S7A07	S7A1522	S7A3040	S7A5060	S7B07	S7B1522	S7B3040	S7B5060
NONMEVIPP-PWY	methylerythritol phosphate pathway I	147358.231362874	181679.271424436	129630.48676715	133270.423965807	129450.720024371	172237.225877336	120623.196951924	147359.424395459	137242.250020682	130991.279341431	169601.996252836	119616.959289334	118338.257420769	139469.889170181	157672.694759873	100866.59521489	87166.9391718022	116525.703519201	94965.2649973756	71875.8046574807	159811.970540869	136631.125776848	100265.319578107	449667.992730124	178605.613961308	109377.368442119	154825.886672413	158459.000604442	125293.500292081	112193.880650279	162053.135358639	79241.405365307	138097.258282959	128286.468859341	235304.721546032	176863.017427441	155839.96006259	147168.904654616	126746.189825069	160388.067158426	142562.047878549	125581.553021079	152658.584538056	144524.149584466	177148.650973868	53705.3201184094	106241.627883793	152841.198757913	164948.493472167	120882.761952765
NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch)	208813.93327411	250535.401772491	175642.909180085	185938.655377697	215208.039945026	249508.024032258	187097.043784142	213832.665246369	200111.928472308	198733.414670402	258678.343414761	170731.51139063	170605.976508279	199850.413290469	223492.918591701	154167.859093426	146326.047178835	175803.752639555	141854.755354852	114143.786233745	239711.685744409	209418.869851328	148985.676854429	645407.737555277	244342.598461284	151613.558198247	222984.01366546	221822.813647242	217253.467205344	180401.739703665	244621.630160608	116007.034469709	206226.699711871	180439.363292234	325416.59219095	250671.040499704	227711.660821938	206371.251640166	193479.636309022	259916.791701535	212623.805743503	187280.968340747	224080.241508156	201710.511124703	255146.24894572	76949.666091867	156466.682527065	214269.052719359	249746.948063445	185644.146463431
OANTIGEN-PWY	O-antigen building blocks biosynthesis (E. coli)	163479.43772359	196158.714474623	137741.169295228	142949.463054889	153041.766266121	185836.294294106	133741.394020012	156334.960989929	148005.586281363	145682.984974939	186362.879005174	127778.600953575	128794.913351153	149009.436480126	173936.576886335	111854.991760191	99136.464350205	120187.213321958	98145.1897913423	75948.6819126924	173957.260899197	148557.660619491	110352.067516406	492121.310588103	194672.295808639	118734.145577428	166891.06000052	167969.976722541	152236.748312805	130811.685482041	183216.555827105	84017.6563749346	155341.818910156	139522.64442217	252950.046961178	190073.901684131	172475.387198838	157346.430272162	141606.849188881	186575.874940645	158607.48438246	139136.093055244	170368.812472482	155378.011837408	191493.221355017	57719.0653835115	118766.943376943	165794.320127605	184438.400944098	135508.443542704
ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	6398.9314384141	5674.9132133851	3957.21074768339	5383.28134769834	15456.1251887078	7926.45784903509	8767.44079140429	5062.47654823517	4534.76593671106	9319.47228784131	10887.3580619559	4079.73777761343	5376.16220324616	5130.14248651872	8478.54213825412	6123.47595597187	10515.8917474784	12991.8622163798	5224.0372529303	8995.37063745372	8285.05952547336	8786.83493658365	5185.25994165032	52530.3266638341	5815.47819978512	3693.70031767488	7439.68832306801	6288.09911583752	15649.1008646441	11263.4161487334	12601.9385280619	6089.10313129639	10483.3770686208	7237.75576118202	9300.58413203332	15236.0388461872	8023.15813280398	5738.86451630798	10487.6701792158	14069.9358077599	8935.11797246946	7782.83895142363	7171.92718005979	4753.0370723988	8671.36325167557	2337.73311160144	5400.06860740721	5755.48962787077	11837.6368568875	9626.95795501714
ORNDEG-PWY	superpathway of ornithine degradation	18723.8457279975	17984.3598823539	14524.1765411462	21011.1547628164	40648.8437425038	26219.4415219945	21155.2139723661	14004.957227328	12041.4869312585	25597.1225672202	28574.2219041394	11737.1491649468	15827.5169560273	19183.5389671916	53080.0790184832	16554.2191414529	27432.5715455041	21571.3455009185	13867.4655638889	20975.6550068268	21460.4912619653	23401.6860257347	14712.4549487602	112418.580121791	17930.7844778762	11214.1662040275	20318.0530065968	17196.4999002925	43018.815376069	30991.2537265513	34349.571379663	14286.7683093265	26945.9284146952	21114.0307593766	43164.8510960739	31992.2353587712	22995.4480392317	16336.3085279943	28300.9516408516	42240.3114869945	24992.1770383829	21012.4895629764	20491.3556338698	13425.9725579441	21088.253551483	6594.568871742	14788.4995978667	16050.8809340253	34343.7124348376	27189.9862778926
P101-PWY	ectoine biosynthesis	4168.84717504132	2971.93502228094	2818.83254543347	2026.6645091344	9198.93727096863	2336.87846969793	2322.27441964885	1765.05979864178	1358.65313856958	3893.3426029883	3396.49173607342	1642.98172679106	2928.83128377456	1628.41736414584	2264.23089294326	1955.72583307326	2765.22625778526	2592.11164105706	1649.73234185051	2824.8313435151	2806.13091869254	2652.2725252966	1688.83333224063	7060.15610483715	16444.4408932386	5044.3554786052	3599.55387729917	5193.77415916739	6708.20061969622	5857.35377779952	7005.20522090361	1574.93904348504	10686.112073758	7815.44934468804	9592.6398805583	3245.51512183162	9244.84899055159	3840.60436383616	5338.38955407096	11359.4624991298	4850.7014327428	5160.96717834539	10308.8010903988	3486.74619310829	2442.72153402247	725.672962012823	6673.74760195248	7039.69063722594	5033.28159700218	3783.29037899697
P105-PWY	TCA cycle IV (2-oxoglutarate decarboxylase)	147763.667051686	162890.662873538	121690.843583953	116475.226831477	143554.945363206	124438.956104235	99814.9699660194	88988.9300194473	82476.9599222217	120562.237990561	137032.037391332	76801.7987373096	105451.861008425	106824.913720532	163302.823403603	80213.844515521	90554.0413110776	105656.795342637	73047.6791922617	67949.7662637088	115324.186717776	106269.419980169	85366.4384149622	456146.96469824	170855.484696462	92771.3978579524	122628.887952936	120330.805418076	144170.411632913	120462.069897804	165751.464818659	67630.8412449736	141691.629983136	126050.916492055	236200.510244881	167281.270142301	149713.96823513	120280.340616344	121057.834452674	171697.741109561	129526.562116515	113623.403855131	157679.600891876	117246.468856225	143860.276376622	37861.9422545438	105193.513820444	142691.23933542	155209.226147777	111583.185905205
P108-PWY	pyruvate fermentation to propanoate I	109626.009378061	171298.506045175	117320.732629103	137765.767612715	88489.0903998875	193858.013135114	133381.328448498	181059.658532489	166858.454535894	124433.246520602	184910.648973913	135176.905926421	124181.151709594	162344.745805478	159860.17064126	113398.916255013	77872.2275037307	115788.04331576	107996.284717338	74902.6345985707	180968.211060848	146722.63538142	106512.475413779	458739.826777993	162920.454609141	108651.141354921	169419.66449192	177842.3721768	78664.3573665769	70444.5374085746	132638.383493804	73636.3905812659	110496.986833962	114694.997887646	237875.379232078	185901.029676465	145923.28819359	149922.816148791	112084.125937268	141819.12763173	132648.944072957	117992.509768647	141369.34776803	155341.748919972	187419.523903007	58706.8955291994	94563.6597263995	149037.566403711	152313.13371276	111261.973716964
P122-PWY	heterolactic fermentation	55893.5817412745	49507.5515431548	36909.6836040572	37553.8263404552	84793.3805244063	44105.973550148	45772.5765236329	31683.0780560473	27779.667299546	57263.8706215618	61569.9589610743	27911.1117868679	43265.3793375447	32712.7114578148	40865.3223381277	36672.3487694966	54083.5790891851	46700.655977724	30652.8061565266	29840.2216450278	50177.7076768624	50814.9363963248	31131.7461572783	153349.621681688	59485.3707971292	30734.8312975773	44376.4987578655	40843.3020805459	91502.6103014091	64305.6137415878	78293.9851397065	25583.6246873823	67266.5536313088	47895.536936264	55205.7598959887	43745.0249680112	54467.4030447732	41386.8476605613	59465.8045217006	85156.055772808	57964.1267914834	50255.8843755123	59487.3592552906	35656.0645655203	47446.3665887587	13174.1696575149	48355.2615286113	49875.1008618899	72569.0504683479	55468.9864048553
P124-PWY	Bifidobacterium shunt	63965.2393044449	58529.5862052685	43593.8548196378	44887.7990841368	92686.6892424967	53255.6030892591	54899.4898635257	39230.062774632	34231.312252705	66263.9771511358	73403.7207206642	33990.940540793	49932.2073605756	39694.6951372093	48516.1074897644	43997.4910540258	60971.0806454496	55512.11118876	36640.2819584776	35196.673335687	60960.0037175711	61474.4011418076	37589.057360763	185650.363296567	69358.344293577	36417.1965129017	53375.3216613694	49511.179076389	97657.3086276593	71374.9057554097	89635.1680389822	30645.2630002429	76128.7909223793	55719.492055688	64882.7167314926	52704.4899795578	63068.5916452593	48776.9271324908	68422.5638492607	95177.7091550802	66721.3241957436	58222.9506938785	68514.496588333	42336.5428123587	56567.8022587625	16149.851742171	55265.2055507993	58413.3972636979	83839.6713221055	64411.4041746446
P125-PWY	superpathway of (R,R)-butanediol biosynthesis	6439.10362217556	5967.91897487197	6083.22630975333	5452.56629850381	14052.5945371415	10319.6782592649	10856.4823521244	4970.16493083559	4371.13646158372	9336.76049669949	10310.8158410335	4358.57057397842	8007.18251847179	8163.19526728096	14018.8473951784	6196.3043541194	9597.23870147277	9716.57155242737	5637.06059791222	8837.07324792011	8839.27579138019	9273.04754529792	5606.70955114598	31318.2657571212	6900.00885337028	4149.60034458634	6646.53623385462	5873.10139643585	14706.2053981634	9955.86881637381	11824.7807709204	5710.68263123645	10601.2751557919	7979.48897506202	16703.9933495282	13688.9991494721	6768.31092815758	5429.10949210186	10306.4632408105	13574.2691524844	8713.59133210433	7961.94238501635	7075.94040348181	4398.61812920195	7590.54738263893	2199.75251702014	5707.72206269158	7861.0414219244	10507.4136493577	8982.06479157872
P161-PWY	acetylene degradation	61689.9012436785	62116.3049759462	49488.0865061779	57451.6432905788	119003.130956372	63405.4301895042	69561.0173348755	40662.8974585506	35027.4037219534	74091.7246704737	81467.4686049693	34890.9075921351	54796.2058455545	47559.8656829586	96886.9710585146	49204.6561199248	80578.793859597	70670.1979791862	42562.5173462366	50426.7894772522	65159.0691955553	69242.4271633941	40694.2289422988	270027.662291512	84056.9136254577	43116.3693257376	60085.6541248853	56587.8205851872	120480.209976312	87893.6981931623	105821.548875566	45042.6914187673	92216.1076920637	66798.6808860617	98815.5618044128	73999.3658448995	76540.0344272275	52567.5846345673	83819.5650242091	120710.670529224	74894.8311798948	65982.0321315045	81725.5905451543	45603.4545681916	60691.8710174619	17677.0122079193	59484.1473764497	65237.9184504905	97338.682279323	77014.8651491226
P162-PWY	L-glutamate degradation V (via hydroxyglutarate)	9823.13352674217	20402.5341645751	12110.3896617958	15043.8901597563	19828.3888105684	12508.8845946367	9699.38173697874	8829.7413549682	6799.7939417802	11699.4096181394	12824.9393890852	7900.10449168674	17345.2891030314	10034.1392307235	11936.7808577293	8086.03206602676	14402.3861116078	12248.0865616151	10051.231356687	6567.31292039781	10366.998673853	11152.8582677037	6779.39299064968	30368.6378268632	21023.0999659993	11133.1957248806	14855.6513215414	13064.6024025017	15410.1968015026	11997.8995201416	18653.4876575326	6153.29551879175	19061.7301019662	13351.5014242025	20212.9676192281	10523.7878655287	15153.2268427586	12389.5226767706	12833.3855880785	21127.4818729304	14607.915886473	13022.217962078	19191.1386353725	12229.0272060099	14093.8019273984	3446.40089516818	12613.5967074623	16606.6287995342	17727.1884527686	13060.7077045349
P163-PWY	L-lysine fermentation to acetate and butanoate	575.636722185411	1491.38407671564	706.125280874838	576.361231650767	270.571703581513	240.781683093429	187.165718625504	124.482803461992	83.5861436238578	125.005117851239	140.084010651919	106.287718618882	193.939236090266	112.229321016305	205.583461194919	77.0343318905393	145.585801337134	1021.75345287718	269.757152301692	416.727613455814	82.4255354765925	85.2984557842873	56.8311975076113	298.743355818776	501.945048368396	329.259843718321	266.060610577282	163.242468313135	456.808200926192	214.932643103352	232.482196354077	586.077232356568	243.705534879879	174.840124363574	492.31788503406	179.658106609013	1012.1587574863	439.889125908086	180.230567020006	1321.89079167132	497.812357227803	764.248627921455	696.397057048274	222.394656951698	400.398910329271	33.1972618780168	843.42739483	569.193864184257	422.257363194572	177.617246001051
P164-PWY	purine nucleobases degradation I (anaerobic)	66032.4978964323	71275.5449665374	49728.3802235598	48478.0034711505	65863.2758226869	53524.8309168429	42869.847430174	39580.3471956415	37082.1369384979	51562.884756393	58146.1741547816	34133.0701130584	53255.980131781	45578.6501162888	61147.0845560499	35349.0211036469	37611.8076896965	48759.394244393	32166.8242958174	27950.2452430168	51454.2127534202	47276.5686479149	34563.8737022807	179776.746615897	85902.244987251	41926.2730734228	50837.5197685702	49560.9652576774	65353.7104493036	48664.1531437187	63729.7440964402	27097.2691819116	67649.1995687848	50319.0316347162	99496.8745269616	70342.6654782507	79079.9177560125	64649.8440440727	57663.3323035884	93065.0155408368	66943.8306192457	54553.8799782274	85947.5383441332	59093.0461324838	70152.3445319065	16708.9675667896	57729.049445526	71615.1697095314	73913.9863999767	50974.5040758141
P184-PWY	protocatechuate degradation I (meta-cleavage pathway)	1494.75591146598	556.184512355108	382.533329212509	209.281443381946	1248.86335336249	185.037987351066	113.580961175145	83.5188439148467	211.179205929387	967.625160082667	520.524493227003	108.698178164813	1115.93978694419	747.15556786721	1633.75207272495	79.3493548315132	193.006324421353	73.4404969088349	72.0105351178992	74.1771392633228	113.491499774873	295.672400116628	1158.63578958524	4527.5223621286	1402.65358247636	491.159019507401	575.345301529728	519.966169349849	666.925112948039	462.504384412563	1706.89461046831	86.4885633080228	999.985693922441	1481.47419419721	7965.08075097188	3345.03000822447	632.147310865181	217.342383785852	301.680548338228	921.690380238299	319.315781827859	353.887924560836	1213.49961114912	82.4039635037809	486.529239340248	102.464991884217	568.382864063334	800.575130893916	294.121801428998	215.378541430837
P221-PWY	octane oxidation	13413.6191989218	12711.9799470194	8887.12254957676	9977.71194200212	29153.5951750474	17608.969658541	15804.9749302317	10516.8269818358	9137.64622772597	17938.5701075405	19709.1887333075	8423.07887573421	11784.1853702462	11523.7781620895	20072.0105884016	12111.4604568028	17727.6684523159	18194.77794965	9963.52355106668	12988.162530751	16571.9864493869	15612.3587855711	10476.4348042299	80924.0503453195	13658.3372687425	8189.51831172266	13747.9718263644	11681.3167671144	28031.8108388312	18424.048689503	22269.6510726222	11994.865627532	20649.4591270057	15194.1114999966	31057.3523138094	32117.110511125	14824.2596106057	10633.3906305057	19349.7766534272	28725.2526627469	18104.3799718443	15349.7385459056	15104.202902168	8676.72157238866	15138.3294632697	4469.03429058693	11508.4764331967	15473.2454298952	22028.9596834961	17431.872702119
P23-PWY	reductive TCA cycle I	179223.891418083	190857.681308357	144381.392495549	129958.412481664	160051.302871925	126220.959195656	98348.9134459649	85316.1000656685	86637.3135626461	135132.898427226	145043.559318008	82741.4721884755	118259.128697602	105300.960145666	173118.977261914	80304.7422335661	96974.9971249753	107417.885267959	76470.0648360987	75735.1939142278	118281.700608733	108940.084330883	86130.0622954384	481507.303796852	208907.227954008	109267.566132277	127338.976093062	128487.702327164	156627.093873718	138093.30392675	187261.547864957	71079.2212345653	165839.308443054	144896.647329044	255659.716465547	170516.189935822	174989.989988381	144905.080382964	131492.663887959	193977.684824635	148524.023497848	129268.941222949	175804.071978617	135942.470135265	160760.755163991	37817.6881728322	119389.269347096	160862.776656798	168553.026115721	118852.768909508
